900, 708
610, 685
125, 448
205, 567
98, 774
813, 4
710, 950
331, 731
340, 28
711, 987
46, 757
649, 179
786, 685
662, 840
991, 28
861, 144
331, 475
124, 264
345, 288
467, 502
719, 544
537, 359
135, 388
650, 637
701, 461
249, 51
693, 226
601, 575
377, 123
110, 729
81, 828
539, 88
507, 715
926, 479
654, 610
959, 450
781, 216
67, 937
101, 847
866, 929
312, 738
357, 86
111, 343
632, 256
411, 446
801, 235
305, 296
119, 685
966, 206
92, 612
831, 188
305, 227
622, 840
648, 571
113, 661
120, 817
403, 911
962, 70
952, 423
293, 265
313, 336
792, 82
602, 340
500, 964
574, 712
449, 96
27, 241
521, 325
457, 696
680, 596
787, 526
579, 315
433, 633
923, 293
70, 660
99, 167
919, 976
854, 841
84, 62
683, 65
171, 4
187, 812
802, 438
439, 157
131, 6
153, 444
609, 691
25, 703
590, 202
658, 5
699, 647
1, 19
884, 211
517, 692
681, 163
647, 908
803, 446
887, 347
359, 998
532, 467
744, 957
970, 386
579, 699
544, 18
989, 101
888, 115
586, 210
297, 16
323, 436
410, 432
306, 608
910, 698
490, 163
59, 160
602, 935
213, 866
688, 541
411, 108
512, 135
595, 899
470, 953
285, 220
650, 632
762, 374
799, 533
280, 710
870, 514
983, 600
367, 297
163, 345
626, 961
745, 618
937, 529
758, 865
237, 546
535, 159
522, 346
157, 85
381, 681
371, 549
801, 256
260, 561
225, 218
882, 221
95, 966
958, 183
38, 701
850, 20
122, 873
368, 666
118, 246
470, 747
709, 556
402, 957
342, 680
7, 530
69, 760
537, 552
471, 939
681, 966
526, 820
446, 195
678, 395
377, 43
254, 974
791, 377
838, 449
922, 210
313, 920
794, 11
508, 732
532, 854
526, 881
517, 221
623, 606
140, 959
719, 922
69, 979
756, 925
749, 399
786, 944
703, 257
757, 312
492, 847
415, 495
681, 556
247, 644
707, 226
712, 864
29, 403
708, 960
942, 466
691, 448
1000, 937
8, 372
91, 152
638, 885
761, 342
332, 687
248, 436
749, 381
266, 263
985, 497
820, 144
904, 666
719, 533
367, 956
938, 17
452, 815
658, 850
106, 316
825, 591
691, 904
537, 386
225, 193
456, 593
537, 415
226, 744
241, 19
720, 151
882, 764
460, 137
556, 541
894, 616
762, 322
593, 158
810, 897
985, 638
332, 954
447, 614
629, 403
981, 379
907, 658
409, 112
682, 66
362, 479
104, 688
963, 407
234, 81
651, 664
528, 533
270, 882
226, 393
555, 221
115, 699
880, 418
171, 738
969, 818
603, 566
477, 569
886, 647
845, 261
381, 171
54, 286
743, 138
828, 855
962, 192
665, 134
775, 645
786, 129
781, 173
430, 975
359, 528
465, 536
272, 570
464, 365
348, 402
645, 240
480, 689
807, 391
622, 399
92, 167
960, 914
219, 223
833, 584
720, 156
853, 522
524, 65
346, 310
547, 119
581, 87
416, 677
243, 25
112, 825
793, 789
606, 420
709, 176
821, 25
915, 62
138, 799
873, 391
40, 73
43, 400
705, 641
827, 833
276, 126
14, 681
125, 807
223, 585
509, 956
676, 408
822, 873
639, 476
629, 819
838, 549
710, 587
906, 512
503, 434
205, 305
817, 801
993, 916
540, 636
408, 138
252, 375
985, 255
296, 649
993, 315
697, 919
246, 110
455, 504
819, 675
549, 699
231, 124
407, 203
864, 645
27, 799
221, 63
559, 51
39, 49
402, 612
140, 269
150, 163
130, 487
552, 962
412, 186
231, 760
641, 477
90, 951
667, 660
799, 741
395, 618
215, 855
571, 533
291, 321
611, 327
19, 358
394, 874
265, 893
189, 436
897, 586
651, 92
106, 469
550, 607
652, 448
90, 624
791, 666
595, 936
733, 188
614, 208
405, 692
212, 62
790, 636
800, 528
891, 968
670, 211
999, 595
938, 842
38, 799
134, 354
352, 777
480, 930
391, 833
878, 841
888, 694
566, 522
454, 706
440, 358
443, 475
722, 643
929, 136
746, 89
421, 30
736, 61
587, 462
146, 647
183, 137
203, 903
953, 467
781, 253
512, 805
602, 448
7, 471
78, 446
413, 649
667, 475
311, 70
799, 435
444, 577
143, 652
623, 936
256, 243
377, 887
468, 522
574, 826
392, 266
958, 94
330, 216
862, 107
640, 862
142, 513
52, 396
88, 972
81, 557
32, 571
255, 527
888, 782
961, 796
592, 428
71, 351
873, 859
693, 838
506, 223
785, 89
203, 127
405, 67
395, 549
955, 467
901, 439
692, 135
853, 685
542, 891
886, 324
735, 32
849, 779
441, 229
373, 526
556, 154
995, 370
52, 316
344, 145
217, 410
70, 948
673, 63
471, 277
567, 702
869, 675
431, 860
469, 65
87, 926
760, 812
480, 514
684, 460
903, 249
419, 997
926, 461
195, 860
275, 932
299, 967
707, 127
565, 213
378, 879
747, 441
500, 850
434, 230
358, 719
170, 582
716, 173
255, 576
389, 160
602, 148
887, 446
137, 412
860, 981
90, 429
184, 28
506, 246
523, 737
800, 41
348, 493
387, 794
1000, 473
525, 561
737, 851
824, 911
647, 647
707, 352
936, 988
910, 823
890, 663
1000, 383
103, 258
512, 818
849, 178
540, 476
51, 266
220, 50
690, 578
38, 913
317, 355
656, 830
31, 658
780, 480
822, 942
995, 652
207, 520
521, 852
238, 806
723, 489
290, 190
716, 922
912, 472
462, 760
313, 780
575, 484
181, 577
381, 745
194, 707
159, 778
786, 774
794, 941
47, 29
711, 7
489, 682
987, 350
401, 396
561, 974
607, 264
104, 416
176, 201
221, 976
308, 941
412, 395
437, 329
581, 229
646, 45
739, 375
10, 884
268, 584
865, 803
334, 186
838, 961
277, 676
890, 487
503, 438
366, 922
393, 399
390, 922
262, 420
962, 139
573, 567
869, 604
655, 72
10, 629
436, 150
680, 459
696, 694
518, 351
942, 405
459, 549
548, 749
290, 114
250, 859
32, 179
702, 279
130, 987
650, 891
511, 942
555, 82
739, 106
256, 920
928, 47
279, 579
388, 55
713, 604
259, 67
160, 492
162, 243
855, 100
143, 362
293, 39
842, 742
583, 544
51, 907
882, 904
584, 900
787, 430
940, 290
567, 962
865, 722
229, 311
716, 285
760, 624
872, 991
236, 348
991, 21
317, 365
280, 543
578, 580
853, 366
739, 992
22, 251
749, 779
295, 530
153, 74
916, 845
460, 69
344, 33
325, 35
192, 332
941, 407
934, 767
3, 141
345, 490
881, 836
259, 117
185, 451
906, 742
131, 18
220, 686
440, 396
783, 353
399, 785
930, 402
974, 323
259, 730
197, 439
388, 804
695, 305
204, 525
69, 23
20, 85
21, 438
267, 591
173, 825
185, 302
815, 173
293, 391
160, 89
339, 119
813, 286
463, 947
895, 700
268, 33
513, 906
807, 742
616, 839
492, 743
881, 997
371, 978
444, 674
982, 677
201, 657
36, 403
427, 445
941, 399
642, 334
26, 169
230, 522
409, 261
649, 352
532, 34
993, 99
75, 413
165, 434
675, 129
45, 980
349, 673
288, 268
909, 136
319, 144
937, 579
421, 708
219, 256
6, 865
346, 742
775, 653
800, 461
649, 455
53, 20
545, 167
673, 502
155, 854
131, 604
925, 556
207, 999
428, 252
238, 59
117, 655
715, 740
244, 338
26, 249
984, 513
866, 267
272, 208
293, 778
606, 807
877, 152
983, 351
533, 899
606, 170
387, 491
614, 598
812, 44
27, 967
182, 217
835, 742
758, 896
831, 365
542, 624
350, 942
335, 544
125, 780
264, 321
107, 173
535, 769
253, 476
419, 502
539, 327
63, 336
565, 760
486, 344
263, 507
571, 701
329, 849
206, 864
218, 344
656, 425
401, 606
379, 596
903, 814
549, 232
427, 988
168, 382
125, 366
683, 682
742, 239
373, 800
531, 831
246, 275
869, 98
589, 537
674, 231
556, 361
865, 116
198, 173
590, 203
380, 717
171, 666
787, 151
726, 914
609, 828
837, 535
751, 345
452, 167
671, 801
202, 157
452, 138
135, 419
58, 130
24, 628
912, 294
317, 335
297, 311
89, 374
915, 866
906, 858
170, 299
664, 394
351, 177
721, 610
879, 724
365, 547
330, 803
808, 984
790, 392
406, 927
625, 617
532, 176
354, 813
823, 929
521, 728
136, 476
332, 91
73, 453
270, 673
278, 989
46, 926
995, 231
218, 65
443, 697
146, 477
330, 198
924, 31
451, 485
491, 363
672, 95
249, 291
664, 990
876, 400
140, 664
268, 232
558, 753
511, 464
148, 309
119, 558
179, 889
663, 134
324, 234
174, 829
792, 490
850, 644
832, 388
354, 457
945, 271
92, 928
854, 286
464, 737
902, 962
683, 969
112, 84
816, 885
266, 950
738, 393
984, 284
775, 711
124, 835
270, 986
904, 225
161, 487
92, 690
721, 475
427, 594
490, 832
463, 457
708, 198
145, 536
647, 428
931, 777
308, 995
603, 798
371, 835
774, 909
319, 942
717, 403
356, 354
853, 784
319, 347
794, 414
738, 102
325, 828
215, 197
466, 832
524, 660
508, 467
957, 607
946, 928
706, 706
980, 44
846, 837
212, 315
733, 95
3, 22
694, 627
67, 163
984, 289
887, 613
718, 627
644, 12
973, 648
429, 10
358, 262
136, 762
21, 236
364, 354
324, 509
740, 274
587, 107
999, 522
713, 655
718, 842
803, 215
955, 670
42, 300
317, 418
173, 525
746, 294
891, 915
184, 35
149, 960
971, 35
770, 304
727, 618
415, 791
568, 845
939, 163
905, 835
297, 160
643, 767
482, 761
477, 519
144, 521
750, 496
762, 75
723, 14
811, 873
137, 736
752, 959
889, 978
52, 903
419, 197
769, 123
716, 935
817, 122
227, 333
354, 128
308, 30
633, 476
24, 730
467, 1000
306, 667
957, 371
155, 535
269, 260
382, 490
939, 302
238, 318
902, 746
145, 339
631, 32
117, 382
889, 373
471, 148
477, 514
113, 805
2, 974
264, 369
113, 684
249, 483
332, 985
920, 631
295, 707
724, 429
30, 667
141, 897
80, 108
919, 676
908, 720
99, 246
730, 564
644, 11
848, 493
923, 70
575, 576
704, 681
425, 767
997, 509
828, 475
47, 210
515, 130
953, 952
935, 739
567, 168
628, 624
690, 814
62, 857
496, 227
517, 567
364, 207
696, 425
305, 73
550, 207
754, 45
59, 876
14, 687
259, 984
872, 85
91, 876
963, 359
942, 6
528, 681
329, 279
358, 760
697, 777
509, 204
811, 358
292, 944
280, 1
542, 151
927, 860
988, 804
223, 888
891, 171
643, 468
829, 397
205, 630
348, 810
785, 726
884, 584
930, 513
430, 546
805, 306
263, 663
596, 904
383, 455
112, 609
653, 677
977, 446
83, 589
845, 780
977, 828
531, 192
265, 544
946, 287
731, 307
214, 444
294, 214
663, 777
217, 252
232, 169
948, 201
618, 262
593, 336
799, 932
969, 304
808, 274
62, 257
714, 348
909, 106
976, 509
435, 486
103, 47
877, 717
722, 659
611, 574
17, 163
556, 476
925, 529
402, 81
889, 543
685, 935
711, 279
728, 57
941, 712
122, 616
892, 282
375, 827
670, 923
828, 639
325, 817
799, 639
743, 174
22, 80
299, 67
640, 270
117, 321
207, 347
137, 633
398, 427
962, 766
116, 868
833, 685
824, 56
506, 750
330, 661
597, 253
936, 164
387, 280
852, 402
787, 440
70, 525
300, 621
796, 943
517, 788
456, 0
883, 369
52, 279
304, 640
66, 717
999, 192
576, 222
523, 711
127, 747
865, 568
696, 227
265, 331
824, 155
407, 909
624, 335
76, 319
987, 979
259, 202
336, 514
511, 241
627, 522
90, 637
370, 983
308, 306
868, 818
320, 154
120, 524
320, 853
648, 309
472, 171
660, 418
951, 384
827, 158
552, 534
69, 454
316, 429
302, 731
327, 157
714, 228
689, 263
3, 864
77, 811
308, 336
173, 944
65, 812
579, 825
295, 227
751, 172
882, 842
456, 365
408, 394
506, 893
717, 901
232, 822
815, 869
440, 413
234, 233
577, 783
19, 491
808, 807
199, 556
585, 361
222, 568
388, 676
714, 125
56, 451
654, 729
418, 422
725, 379
309, 512
189, 605
880, 785
542, 961
546, 962
187, 940
830, 85
637, 340
562, 44
177, 502
247, 589
644, 212
927, 732
442, 547
298, 484
859, 77
111, 467
301, 348
514, 531
368, 509
509, 842
683, 219
499, 365
147, 924
894, 422
269, 601
138, 47
350, 162
98, 778
58, 86
489, 226
717, 704
986, 530
683, 859
318, 465
441, 984
402, 483
945, 384
95, 282
792, 691
80, 699
95, 205
619, 998
23, 949
741, 361
558, 487
579, 576
840, 202
496, 732
976, 31
757, 380
388, 973
600, 341
542, 272
407, 702
218, 354
390, 783
772, 381
498, 190
851, 100
659, 415
381, 660
999, 180
554, 25
670, 817
541, 970
29, 67
673, 700
931, 911
399, 694
869, 780
35, 971
155, 288
651, 833
973, 21
603, 35
507, 423
618, 285
715, 472
7, 634
278, 602
582, 705
905, 358
877, 974
508, 554
305, 505
260, 5
585, 953
496, 854
38, 920
370, 345
704, 246
649, 131
178, 181
120, 799
698, 295
770, 938
362, 887
400, 218
548, 819
700, 644
981, 198
554, 882
590, 380
795, 236
922, 370
684, 578
496, 67
546, 464
269, 851
718, 866
866, 129
535, 894
529, 979
